timestamp,vibration,temperature,current,fault
2025-11-07 02:30:00,1.0386793833687975,64.23687366374561,10.518307254665215,0
2025-11-07 02:30:02,1.0797040683041956,64.55862873096174,10.465477603502075,0
2025-11-07 02:30:04,0.9155453805622602,64.6115676024722,10.488799441785753,0
2025-11-07 02:30:06,1.0163973855312538,64.92148384173905,10.504150044584987,0
2025-11-07 02:30:08,0.9821226333948471,65.29516419935263,10.577189668971066,0
2025-11-07 02:30:10,1.0029069118127183,64.78980000903108,10.516398741406736,0
2025-11-07 02:30:12,0.9439514973616331,64.86439974682901,10.492740948962783,0
2025-11-07 02:30:14,0.9824273750623855,65.31785754582265,10.407489552221271,0
2025-11-07 02:30:16,1.1021565244281397,65.14258027287339,10.479265722550316,0
2025-11-07 02:30:18,0.9570496438746068,64.87081407281369,10.467923228765388,0
2025-11-07 02:30:20,1.059942203682392,65.35599972555202,10.494572321481648,0
2025-11-07 02:30:22,0.9659167800329161,65.20851818557952,10.493435328957812,0
2025-11-07 02:30:24,0.9355329232234617,65.07711081619834,10.543196322687352,0
2025-11-07 02:30:26,0.9627495472595731,65.17788957470474,10.453358448280479,0
2025-11-07 02:30:28,0.9820983231747361,65.24634090718982,10.636523292327915,0
2025-11-07 02:30:30,1.0438325029471276,64.95018746163188,10.480204790989411,0
2025-11-07 02:30:32,0.9937063603009797,64.51403293599317,10.447916272717361,0
2025-11-07 02:30:34,1.0331854254569215,65.02625849241612,10.441957220287971,0
2025-11-07 02:30:36,0.9581676015029394,65.21414116832813,10.472466460864073,0
2025-11-07 02:30:38,0.9523919052845655,64.84585203097748,10.542732500782598,0
2025-11-07 02:30:40,1.0015189225588816,65.13112711842075,10.567712709917858,0
2025-11-07 02:30:42,0.9722925649911952,64.95332912465078,10.55824087104095,0
2025-11-07 02:30:44,0.9612745605216145,64.60862740568514,10.594645285746063,0
2025-11-07 02:30:46,1.0552152506037789,64.97822439796298,10.474874418877347,0
2025-11-07 02:30:48,0.9797914101377361,64.94025918359642,10.483632401718978,0
2025-11-07 02:30:50,1.0694529912863338,64.7762880492442,10.572238273079087,0
2025-11-07 02:30:52,0.9362578489678887,65.04995584044612,10.41177775536461,0
2025-11-07 02:30:54,0.9899063662515553,65.08769478274596,10.520688860639583,0
2025-11-07 02:30:56,0.9922401569420808,64.92639090272208,10.540572731614889,0
2025-11-07 02:30:58,1.156316850953965,65.14609897075344,10.49006425028319,0
2025-11-07 02:31:00,1.0893711715182666,65.05561601731343,10.44611821326942,0
2025-11-07 02:31:02,1.001487378876755,64.99482485059956,10.512504531900776,0
2025-11-07 02:31:04,0.9835931572954801,64.89817065833823,10.477698615953718,0
2025-11-07 02:31:06,0.9434433419241597,64.93646990681998,10.456279517963363,0
2025-11-07 02:31:08,0.9969728068117052,64.82117392960107,10.510974097250953,0
2025-11-07 02:31:10,0.9463037665264669,64.73781099384728,10.5257143692355,0
2025-11-07 02:31:12,1.1031999848982794,65.1855490563828,10.509023027869485,0
2025-11-07 02:31:14,0.9561865676005209,65.174710511184,10.446930652498661,0
2025-11-07 02:31:16,1.0518274183701848,64.8598712309743,10.49176543448094,0
2025-11-07 02:31:18,1.0019765200154604,65.18371765762366,10.484886703954647,0
2025-11-07 02:31:20,1.0024501427746881,65.25874482984351,10.49482902061242,0
2025-11-07 02:31:22,0.940436496639142,64.85642957971686,10.502135516604612,0
2025-11-07 02:31:24,0.9929577469282065,64.89962709278397,10.556080485500614,0
2025-11-07 02:31:26,1.0611436097161981,64.95518451207104,10.585806780560842,0
2025-11-07 02:31:28,1.0492169146433232,65.05434274952384,10.509208560995859,0
2025-11-07 02:31:30,1.062699365744037,65.20703332994819,10.567785441317744,0
2025-11-07 02:31:32,1.0920163063170119,65.05601619984076,10.514142429719666,0
2025-11-07 02:31:34,1.0225283189254752,65.31001145436534,10.446512293987029,0
2025-11-07 02:31:36,0.9504003199262328,64.99846876097081,10.446731832652409,0
2025-11-07 02:31:38,1.0283383582897556,65.13903644380876,10.481658150659372,0
2025-11-07 02:31:40,0.9315598716408505,65.46724242409422,10.448141039404469,0
2025-11-07 02:31:42,0.998536265874963,65.22758771874075,10.422030974464448,0
2025-11-07 02:31:44,1.0547020540104484,65.41293061672211,10.525599409373026,0
2025-11-07 02:31:46,1.0844004730253123,65.1175277449034,10.51258803340743,0
2025-11-07 02:31:48,1.0138899658458134,64.83372736433098,10.44666817095495,0
2025-11-07 02:31:50,0.9920765664355198,65.09301018292977,10.530666013186309,0
